Training:   2%|▏         | 80/3906.0 [15:10<11:09:51, 10.50s/update, return=128.94, step=2.05e+7]
Training:   2%|▏         | 81/3906.0 [15:14<11:09:40, 10.50s/update, return=130.71, step=2.07e+7]
Training:   2%|▏         | 82/3906.0 [15:24<11:09:25, 10.50s/update, return=130.71, step=2.07e+7]
Training:   2%|▏         | 82/3906.0 [15:24<11:09:25, 10.50s/update, return=128.98, step=2.1e+7] 
Training:   2%|▏         | 83/3906.0 [15:35<11:09:15, 10.50s/update, return=129.25, step=2.12e+7]
Training:   2%|▏         | 83/3906.0 [15:40<11:09:15, 10.50s/update, return=129.25, step=2.12e+7]
Training:   2%|▏         | 84/3906.0 [15:45<11:09:04, 10.50s/update, return=129.52, step=2.15e+7]
Training:   2%|▏         | 85/3906.0 [15:56<11:08:52, 10.50s/update, return=129.52, step=2.15e+7]
Training:   2%|▏         | 85/3906.0 [15:56<11:08:52, 10.50s/update, return=130.76, step=2.18e+7]
Training:   2%|▏         | 86/3906.0 [16:06<11:08:42, 10.50s/update, return=135.08, step=2.2e+7] 
Training:   2%|▏         | 86/3906.0 [16:10<11:08:42, 10.50s/update, return=135.08, step=2.2e+7]
Training:   2%|▏         | 87/3906.0 [16:17<11:08:31, 10.50s/update, return=128.72, step=2.23e+7]
Training:   2%|▏         | 88/3906.0 [16:27<11:08:26, 10.50s/update, return=128.72, step=2.23e+7]
Training:   2%|▏         | 88/3906.0 [16:27<11:08:26, 10.50s/update, return=130.67, step=2.25e+7]
Training:   2%|▏         | 89/3906.0 [16:38<11:08:16, 10.50s/update, return=131.65, step=2.28e+7]
Training:   2%|▏         | 89/3906.0 [16:40<11:08:16, 10.50s/update, return=131.65, step=2.28e+7]
Training:   2%|▏         | 90/3906.0 [16:48<11:08:05, 10.50s/update, return=133.51, step=2.3e+7] 
Training:   2%|▏         | 91/3906.0 [16:59<11:07:56, 10.50s/update, return=133.51, step=2.3e+7]
Training:   2%|▏         | 91/3906.0 [16:59<11:07:56, 10.50s/update, return=133.59, step=2.33e+7]
Training:   2%|▏         | 92/3906.0 [17:09<11:07:45, 10.50s/update, return=129.93, step=2.36e+7]
Training:   2%|▏         | 92/3906.0 [17:10<11:07:45, 10.50s/update, return=129.93, step=2.36e+7]
Training:   2%|▏         | 93/3906.0 [17:20<11:07:35, 10.50s/update, return=131.19, step=2.38e+7]
Training:   2%|▏         | 94/3906.0 [17:31<11:07:29, 10.51s/update, return=131.19, step=2.38e+7]
Training:   2%|▏         | 94/3906.0 [17:31<11:07:29, 10.51s/update, return=131.67, step=2.41e+7]
Training:   2%|▏         | 95/3906.0 [17:41<11:07:18, 10.51s/update, return=131.45, step=2.43e+7]
Training:   2%|▏         | 95/3906.0 [17:50<11:07:18, 10.51s/update, return=131.45, step=2.43e+7]
Training:   2%|▏         | 96/3906.0 [17:52<11:07:07, 10.51s/update, return=133.93, step=2.46e+7]
Training:   2%|▏         | 97/3906.0 [18:02<11:07:01, 10.51s/update, return=133.93, step=2.46e+7]
Training:   2%|▏         | 97/3906.0 [18:02<11:07:01, 10.51s/update, return=132.50, step=2.48e+7]
Training:   3%|▎         | 98/3906.0 [18:13<11:06:51, 10.51s/update, return=135.18, step=2.51e+7]
Training:   3%|▎         | 98/3906.0 [18:20<11:06:51, 10.51s/update, return=135.18, step=2.51e+7]
Training:   3%|▎         | 99/3906.0 [18:23<11:06:40, 10.51s/update, return=135.63, step=2.53e+7]
Training:   3%|▎         | 100/3906.0 [18:34<11:06:30, 10.51s/update, return=135.63, step=2.53e+7]
Training:   3%|▎         | 100/3906.0 [18:34<11:06:30, 10.51s/update, return=135.90, step=2.56e+7]
Training:   3%|▎         | 101/3906.0 [18:44<11:06:20, 10.51s/update, return=133.17, step=2.59e+7]
Training:   3%|▎         | 101/3906.0 [18:50<11:06:20, 10.51s/update, return=133.17, step=2.59e+7]
Training:   3%|▎         | 102/3906.0 [18:55<11:06:09, 10.51s/update, return=130.64, step=2.61e+7]
Training:   3%|▎         | 103/3906.0 [19:05<11:05:58, 10.51s/update, return=130.64, step=2.61e+7]
Training:   3%|▎         | 103/3906.0 [19:05<11:05:58, 10.51s/update, return=133.30, step=2.64e+7]
Training:   3%|▎         | 104/3906.0 [19:16<11:05:48, 10.51s/update, return=136.58, step=2.66e+7]
Training:   3%|▎         | 104/3906.0 [19:20<11:05:48, 10.51s/update, return=136.58, step=2.66e+7]
Training:   3%|▎         | 105/3906.0 [19:26<11:05:37, 10.51s/update, return=133.45, step=2.69e+7]
