Training:   3%|▎         | 101/3906.0 [05:34<3:02:31,  2.88s/update, return=-184.56, step=2.59e+7]
Training:   3%|▎         | 102/3906.0 [05:37<3:02:28,  2.88s/update, return=-183.06, step=2.61e+7]
Training:   3%|▎         | 103/3906.0 [05:40<3:02:25,  2.88s/update, return=-185.65, step=2.64e+7]
Training:   3%|▎         | 104/3906.0 [05:43<3:02:22,  2.88s/update, return=-182.98, step=2.66e+7]
Training:   3%|▎         | 105/3906.0 [05:46<3:02:19,  2.88s/update, return=-185.46, step=2.69e+7]
Training:   3%|▎         | 106/3906.0 [05:48<3:02:17,  2.88s/update, return=-184.39, step=2.71e+7]
Training:   3%|▎         | 106/3906.0 [05:50<3:02:17,  2.88s/update, return=-184.39, step=2.71e+7]
Training:   3%|▎         | 107/3906.0 [05:51<3:02:14,  2.88s/update, return=-185.94, step=2.74e+7]
Training:   3%|▎         | 108/3906.0 [05:54<3:02:11,  2.88s/update, return=-183.15, step=2.76e+7]
Training:   3%|▎         | 109/3906.0 [05:57<3:02:08,  2.88s/update, return=-184.63, step=2.79e+7]
Training:   3%|▎         | 110/3906.0 [06:00<3:02:05,  2.88s/update, return=-186.13, step=2.82e+7]
Training:   3%|▎         | 111/3906.0 [06:03<3:00:55,  2.86s/update, return=-186.13, step=2.82e+7]
Training:   3%|▎         | 111/3906.0 [06:03<3:00:55,  2.86s/update, return=-183.96, step=2.84e+7]
Training:   3%|▎         | 112/3906.0 [06:05<3:00:52,  2.86s/update, return=-183.84, step=2.87e+7]
Training:   3%|▎         | 113/3906.0 [06:08<3:00:50,  2.86s/update, return=-184.02, step=2.89e+7]
Training:   3%|▎         | 114/3906.0 [06:11<3:00:47,  2.86s/update, return=-185.54, step=2.92e+7]
Training:   3%|▎         | 115/3906.0 [06:14<3:00:44,  2.86s/update, return=-186.83, step=2.94e+7]
Training:   3%|▎         | 116/3906.0 [06:17<3:00:41,  2.86s/update, return=-183.87, step=2.97e+7]
Training:   3%|▎         | 117/3906.0 [06:19<3:00:38,  2.86s/update, return=-185.77, step=3e+7]   
Training:   3%|▎         | 117/3906.0 [06:20<3:00:38,  2.86s/update, return=-185.77, step=3e+7]
Training:   3%|▎         | 118/3906.0 [06:22<3:00:35,  2.86s/update, return=-182.57, step=3.02e+7]
Training:   3%|▎         | 119/3906.0 [06:25<3:00:32,  2.86s/update, return=-185.62, step=3.05e+7]
Training:   3%|▎         | 120/3906.0 [06:28<3:00:30,  2.86s/update, return=-183.51, step=3.07e+7]
Training:   3%|▎         | 121/3906.0 [06:31<3:00:27,  2.86s/update, return=-185.44, step=3.1e+7] 
Training:   3%|▎         | 122/3906.0 [06:34<2:59:37,  2.85s/update, return=-185.44, step=3.1e+7]
Training:   3%|▎         | 122/3906.0 [06:34<2:59:37,  2.85s/update, return=-184.45, step=3.12e+7]
Training:   3%|▎         | 123/3906.0 [06:36<2:59:34,  2.85s/update, return=-185.24, step=3.15e+7]
Training:   3%|▎         | 124/3906.0 [06:39<2:59:31,  2.85s/update, return=-188.23, step=3.17e+7]
Training:   3%|▎         | 125/3906.0 [06:42<2:59:29,  2.85s/update, return=-185.64, step=3.2e+7] 
Training:   3%|▎         | 126/3906.0 [06:45<2:59:26,  2.85s/update, return=-185.25, step=3.23e+7]
Training:   3%|▎         | 127/3906.0 [06:48<2:59:23,  2.85s/update, return=-187.51, step=3.25e+7]
Training:   3%|▎         | 127/3906.0 [06:50<2:59:23,  2.85s/update, return=-187.51, step=3.25e+7]
Training:   3%|▎         | 128/3906.0 [06:50<2:59:20,  2.85s/update, return=-186.79, step=3.28e+7]
Training:   3%|▎         | 129/3906.0 [06:53<2:59:17,  2.85s/update, return=-186.23, step=3.3e+7] 
Training:   3%|▎         | 130/3906.0 [06:56<2:59:14,  2.85s/update, return=-186.81, step=3.33e+7]
Training:   3%|▎         | 131/3906.0 [06:59<2:59:11,  2.85s/update, return=-185.78, step=3.35e+7]
Training:   3%|▎         | 132/3906.0 [07:02<2:59:09,  2.85s/update, return=-187.42, step=3.38e+7]
Training:   3%|▎         | 133/3906.0 [07:05<2:58:34,  2.84s/update, return=-187.42, step=3.38e+7]
Training:   3%|▎         | 133/3906.0 [07:05<2:58:34,  2.84s/update, return=-185.44, step=3.4e+7] 
Training:   3%|▎         | 134/3906.0 [07:07<2:58:31,  2.84s/update, return=-188.34, step=3.43e+7]
Training:   3%|▎         | 135/3906.0 [07:10<2:58:29,  2.84s/update, return=-186.04, step=3.46e+7]
Training:   3%|▎         | 136/3906.0 [07:13<2:58:26,  2.84s/update, return=-186.38, step=3.48e+7]
Training:   4%|▎         | 137/3906.0 [07:16<2:58:23,  2.84s/update, return=-183.12, step=3.51e+7]
Training:   4%|▎         | 138/3906.0 [07:19<2:58:20,  2.84s/update, return=-186.48, step=3.53e+7]
Training:   4%|▎         | 138/3906.0 [07:20<2:58:20,  2.84s/update, return=-186.48, step=3.53e+7]
Training:   4%|▎         | 139/3906.0 [07:22<2:58:17,  2.84s/update, return=-184.49, step=3.56e+7]
Training:   4%|▎         | 140/3906.0 [07:24<2:58:14,  2.84s/update, return=-184.69, step=3.58e+7]
Training:   4%|▎         | 141/3906.0 [07:27<2:58:11,  2.84s/update, return=-185.69, step=3.61e+7]
Training:   4%|▎         | 142/3906.0 [07:30<2:58:09,  2.84s/update, return=-186.95, step=3.64e+7]
Training:   4%|▎         | 143/3906.0 [07:33<2:58:06,  2.84s/update, return=-187.68, step=3.66e+7]
Training:   4%|▎         | 144/3906.0 [07:36<2:57:42,  2.83s/update, return=-187.68, step=3.66e+7]
Training:   4%|▎         | 144/3906.0 [07:36<2:57:42,  2.83s/update, return=-184.92, step=3.69e+7]
Training:   4%|▎         | 145/3906.0 [07:38<2:57:39,  2.83s/update, return=-185.01, step=3.71e+7]
Training:   4%|▎         | 146/3906.0 [07:41<2:57:36,  2.83s/update, return=-182.48, step=3.74e+7]
Training:   4%|▍         | 147/3906.0 [07:44<2:57:33,  2.83s/update, return=-184.76, step=3.76e+7]
Training:   4%|▍         | 148/3906.0 [07:47<2:57:30,  2.83s/update, return=-182.22, step=3.79e+7]
Training:   4%|▍         | 148/3906.0 [07:50<2:57:30,  2.83s/update, return=-182.22, step=3.79e+7]
Training:   4%|▍         | 149/3906.0 [07:50<2:57:28,  2.83s/update, return=-183.18, step=3.81e+7]
Training:   4%|▍         | 150/3906.0 [07:53<2:57:25,  2.83s/update, return=-182.85, step=3.84e+7]
Training:   4%|▍         | 151/3906.0 [07:55<2:57:22,  2.83s/update, return=-182.21, step=3.87e+7]
Training:   4%|▍         | 152/3906.0 [07:58<2:57:19,  2.83s/update, return=-184.43, step=3.89e+7]
Training:   4%|▍         | 153/3906.0 [08:01<2:57:16,  2.83s/update, return=-183.21, step=3.92e+7]
Training:   4%|▍         | 154/3906.0 [08:04<2:57:13,  2.83s/update, return=-185.16, step=3.94e+7]
Training:   4%|▍         | 155/3906.0 [08:07<2:56:55,  2.83s/update, return=-185.16, step=3.94e+7]
Training:   4%|▍         | 155/3906.0 [08:07<2:56:55,  2.83s/update, return=-183.40, step=3.97e+7]
Training:   4%|▍         | 156/3906.0 [08:09<2:56:52,  2.83s/update, return=-183.07, step=3.99e+7]
Training:   4%|▍         | 157/3906.0 [08:12<2:56:49,  2.83s/update, return=-182.37, step=4.02e+7]
Training:   4%|▍         | 158/3906.0 [08:15<2:56:47,  2.83s/update, return=-182.10, step=4.04e+7]
Training:   4%|▍         | 159/3906.0 [08:18<2:56:44,  2.83s/update, return=-185.47, step=4.07e+7]
Training:   4%|▍         | 159/3906.0 [08:20<2:56:44,  2.83s/update, return=-185.47, step=4.07e+7]
Training:   4%|▍         | 160/3906.0 [08:21<2:56:41,  2.83s/update, return=-183.00, step=4.1e+7] 
Training:   4%|▍         | 161/3906.0 [08:24<2:56:38,  2.83s/update, return=-182.17, step=4.12e+7]
Training:   4%|▍         | 162/3906.0 [08:26<2:56:35,  2.83s/update, return=-183.38, step=4.15e+7]
Training:   4%|▍         | 163/3906.0 [08:29<2:56:32,  2.83s/update, return=-184.14, step=4.17e+7]
Training:   4%|▍         | 164/3906.0 [08:32<2:56:30,  2.83s/update, return=-184.31, step=4.2e+7] 
Training:   4%|▍         | 165/3906.0 [08:35<2:56:27,  2.83s/update, return=-185.04, step=4.22e+7]
Training:   4%|▍         | 166/3906.0 [08:38<2:56:14,  2.83s/update, return=-185.04, step=4.22e+7]
Training:   4%|▍         | 166/3906.0 [08:38<2:56:14,  2.83s/update, return=-184.67, step=4.25e+7]
Training:   4%|▍         | 167/3906.0 [08:41<2:56:12,  2.83s/update, return=-182.57, step=4.28e+7]
Training:   4%|▍         | 168/3906.0 [08:43<2:56:09,  2.83s/update, return=-182.39, step=4.3e+7] 
Training:   4%|▍         | 169/3906.0 [08:46<2:56:06,  2.83s/update, return=-185.59, step=4.33e+7]
Training:   4%|▍         | 170/3906.0 [08:49<2:56:03,  2.83s/update, return=-185.62, step=4.35e+7]
Training:   4%|▍         | 170/3906.0 [08:50<2:56:03,  2.83s/update, return=-185.62, step=4.35e+7]
Training:   4%|▍         | 171/3906.0 [08:52<2:56:00,  2.83s/update, return=-180.25, step=4.38e+7]
Training:   4%|▍         | 172/3906.0 [08:55<2:55:57,  2.83s/update, return=-182.93, step=4.4e+7] 
Training:   4%|▍         | 173/3906.0 [08:57<2:55:55,  2.83s/update, return=-182.46, step=4.43e+7]
Training:   4%|▍         | 174/3906.0 [09:00<2:55:52,  2.83s/update, return=-185.73, step=4.45e+7]
Training:   4%|▍         | 175/3906.0 [09:03<2:55:49,  2.83s/update, return=-185.96, step=4.48e+7]
Training:   5%|▍         | 176/3906.0 [09:06<2:55:46,  2.83s/update, return=-183.53, step=4.51e+7]
Training:   5%|▍         | 177/3906.0 [09:09<2:55:36,  2.83s/update, return=-183.53, step=4.51e+7]
Training:   5%|▍         | 177/3906.0 [09:09<2:55:36,  2.83s/update, return=-180.86, step=4.53e+7]
Training:   5%|▍         | 178/3906.0 [09:12<2:55:33,  2.83s/update, return=-181.65, step=4.56e+7]
Training:   5%|▍         | 179/3906.0 [09:14<2:55:31,  2.83s/update, return=-180.21, step=4.58e+7]
Training:   5%|▍         | 180/3906.0 [09:17<2:55:28,  2.83s/update, return=-182.14, step=4.61e+7]
Training:   5%|▍         | 180/3906.0 [09:20<2:55:28,  2.83s/update, return=-182.14, step=4.61e+7]
Training:   5%|▍         | 181/3906.0 [09:20<2:55:25,  2.83s/update, return=-182.14, step=4.63e+7]
Training:   5%|▍         | 182/3906.0 [09:23<2:55:22,  2.83s/update, return=-182.19, step=4.66e+7]
Training:   5%|▍         | 183/3906.0 [09:26<2:55:19,  2.83s/update, return=-181.15, step=4.68e+7]
Training:   5%|▍         | 184/3906.0 [09:28<2:55:16,  2.83s/update, return=-181.82, step=4.71e+7]
Training:   5%|▍         | 185/3906.0 [09:31<2:55:14,  2.83s/update, return=-182.45, step=4.74e+7]
Training:   5%|▍         | 186/3906.0 [09:34<2:55:11,  2.83s/update, return=-180.17, step=4.76e+7]
Training:   5%|▍         | 187/3906.0 [09:37<2:55:08,  2.83s/update, return=-185.41, step=4.79e+7]
Training:   5%|▍         | 188/3906.0 [09:40<2:55:00,  2.82s/update, return=-185.41, step=4.79e+7]
Training:   5%|▍         | 188/3906.0 [09:40<2:55:00,  2.82s/update, return=-185.07, step=4.81e+7]
Training:   5%|▍         | 189/3906.0 [09:43<2:54:57,  2.82s/update, return=-182.38, step=4.84e+7]
Training:   5%|▍         | 190/3906.0 [09:45<2:54:54,  2.82s/update, return=-184.57, step=4.86e+7]
Training:   5%|▍         | 191/3906.0 [09:48<2:54:51,  2.82s/update, return=-181.69, step=4.89e+7]
Training:   5%|▍         | 192/3906.0 [09:51<2:54:49,  2.82s/update, return=-183.75, step=4.92e+7]
Training:   5%|▍         | 193/3906.0 [09:54<2:54:46,  2.82s/update, return=-183.39, step=4.94e+7]
Training:   5%|▍         | 194/3906.0 [09:57<2:54:43,  2.82s/update, return=-183.83, step=4.97e+7]
Training:   5%|▍         | 195/3906.0 [09:59<2:54:40,  2.82s/update, return=-182.30, step=4.99e+7]
Training:   5%|▍         | 195/3906.0 [10:00<2:54:40,  2.82s/update, return=-182.30, step=4.99e+7]
Training:   5%|▌         | 196/3906.0 [10:02<2:54:37,  2.82s/update, return=-182.79, step=5.02e+7]
Training:   5%|▌         | 197/3906.0 [10:05<2:54:35,  2.82s/update, return=-183.34, step=5.04e+7]
Training:   5%|▌         | 198/3906.0 [10:08<2:54:32,  2.82s/update, return=-181.79, step=5.07e+7]
Training:   5%|▌         | 199/3906.0 [10:11<2:54:25,  2.82s/update, return=-181.79, step=5.07e+7]
